Vendor_ID,OnTime_Delivery,Avg_Lead_Time,Lead_Time_Variability,Emergency_Fulfillment,Shipment_Accuracy,Avg_Days_Late,Defect_Rate_PPM,Field_Failure_Rate,Warranty_Claims,Inspection_Pass_Rate,Certification_Score,Financial_Stability,Revenue_Trend,Debt_Equity,DPO,Carrier_Dependency,GPR_Score,Tariff_Exposure,Disaster_Risk,Single_Source,Tier2_Visibility,Vendor_Tenure,Response_Time,Audit_Score,Capacity_Utilization,Carbon_Score,Labor_Compliance,ESG_Score,Risk_Score,Risk_Category
V00020,71.06670732752559,26.874568107941233,2.821479575550275,77.86181877097997,80.80112957019163,6.487930184441915,724.2474354861034,3.5217286488121586,2.484721901778666,91.82739629983186,64.26911704790703,80.23490364175872,-4.756366192207972,2.5140279371345056,78.31571247978346,74.10833675689645,56.762242262318026,76.08311828946691,27.981318008033004,1,6.783535506592704,13.346965491761454,11.236504227158646,69.24989453843021,73.77726768109147,70.18987494370299,59.68542474862852,84.99468073131695,54.84884086423975,Medium
V00021,83.25040999945043,22.672403844090976,2.2393030616987817,54.981151859480924,82.86372071811942,0.606830286359366,1912.49519312086,3.0630323329921234,0.5123661003509279,94.9662784646899,66.03318321489819,57.33772958654182,-8.30763229530482,0.6922319482358705,55.14931453023861,46.30290520829105,35.2179361802744,49.968707850670576,50.171089472448315,0,8.490356363667168,11.234760652067433,3.990226980776991,80.7152197453296,66.6677134970061,64.18167315547602,53.21522973682288,72.17659497072538,54.66662546899295,Medium
V00022,65.30076670477759,17.57871911479453,1.1996401738705376,85.76341532147829,82.67606215900722,1.6156597950855192,984.9091017661485,3.4542979202631345,2.987345674180925,67.71680286586776,82.91783163498623,53.93046542942439,-0.7022568399406897,0.9337789041809161,47.24540117829268,24.29208821889003,33.88715731739782,77.39559495122852,20.977502194513818,1,6.259348812955916,12.960791794747252,11.374519266532511,75.15335202191014,69.64514597783821,69.00464591168284,68.18349426635842,56.993769148578366,49.40535364849467,Medium
V00023,71.10149664433828,28.968642516671032,7.3651290248423456,44.60482732099005,82.83586386391804,5.26168535324274,972.8566767005186,1.01985805538485,2.3642837773513086,70.11166408802386,74.75266918052968,86.90676237352017,-6.572626178588625,1.4433920166908623,44.090214533032125,38.929640292237366,80.6063111374411,49.95071064551617,15.952141412527173,0,7.665598432683076,10.77752756680577,7.929234756957774,70.50027098551617,63.09592875817487,57.40569578686089,76.50761287948605,63.805131822416456,51.18647444524771,Medium
V00024,73.92175004516028,23.8233944126683,1.0575619197222408,82.52262700869026,91.15114015468357,3.5480110604003325,1420.5431183436763,2.642081170478483,1.8240280492982404,72.53894899577115,80.07579683020919,75.79968021974429,-4.835514362195827,2.5845295931371814,37.90085706439183,74.6351490428509,54.51912525608172,29.23492734258609,29.260923163476946,0,4.5037708551879945,1.3383817827721844,11.024423962462288,69.9472143669305,80.32970547448909,91.61383110372402,70.20627377451633,61.106056739357456,55.30339629032981,Medium
V00025,77.33065940024737,28.4636344629761,6.152575010359598,45.49652986127408,87.73939027416999,2.3255985091753644,1581.6234121511413,2.1065838983984353,0.6328979696764728,81.79658696718758,57.124324448383476,55.51256706508698,0.1401745902015179,1.394366297792194,32.2077913364375,43.470958000680625,33.24096278264612,50.12221800619953,46.751334009429286,1,7.089769432557628,13.294857292997502,6.623445728467607,76.11665319190891,78.96072909141047,68.93459982988047,65.49995473873204,90.355623710061,59.48394677247818,Medium
V00026,89.83668653293452,19.606935411987642,2.0650352084366155,88.46540802918699,84.25018027407947,3.3490708483838327,1056.0057286252456,4.880158773080549,1.6431003199010916,91.1086770989319,85.41395025027884,68.73431122151912,9.47417959865643,1.9568850256557082,33.188940941004276,71.23005773353316,69.78325645185913,72.11685329442632,38.36680274644354,0,3.26024408852783,9.64821401035446,15.614850129645006,70.86228161480545,59.078145754189535,70.97260987278112,57.48346699324768,82.77649411223109,43.30190043724527,Medium
V00027,67.58760372201768,13.695894045449071,7.3856073539972,56.731248497425206,78.5781544494892,3.561597170165075,585.2016230811034,0.7233077038076035,0.9311044744018648,67.35803231724336,64.41760935117657,63.420546715260635,3.6851001360711173,1.3082724853768233,46.25992962796885,21.18829146166473,70.99814402889814,67.14139076387676,29.9314156882899,1,4.462802346404617,4.464533330606317,2.1462900036855768,65.16921683707643,62.05866687405479,82.65774852592854,81.4479431598975,74.86691618911269,45.97927207536477,Medium
V00028,79.54090865971725,9.162187100023884,7.249571577129201,75.9916350656816,75.5313399106115,7.284418006572772,1591.955556906119,1.8423239137696537,0.9065030687205944,86.01482852672814,77.8937570220953,89.39650794015579,-4.407564036863505,2.4560170895278732,46.704755660674195,73.97708790265072,43.64642148774047,46.04319041351526,62.977105476028434,1,9.446110707582086,10.517583280573351,4.524006352641979,86.49305119050705,94.38561579518725,55.58586705141323,93.42140984758092,60.96172989937938,69.23067293922092,Medium
V00029,82.51175361675762,23.97386673264471,5.577308024584801,66.81262532411539,80.25203226210462,0.8276662696396242,776.6322947725297,4.738379873412749,2.5226818982709593,69.92807005692386,55.16059213589039,72.82490815157013,-2.3518789484924696,0.7608052414944373,52.90707174199264,40.14331638496053,54.6431753873441,32.75260116824002,38.113461850736186,0,7.166523802238335,8.201561922417492,12.2841996290542,70.25610481246225,54.702203288201986,58.786870147260636,64.86172390152237,57.01631916632355,26.604904516962584,Low
V00030,61.765115683359916,10.66866595612175,5.705639048604236,60.146672989428644,77.57931369524835,2.23784597446092,515.1993847289436,4.925732824329483,1.2658043870864168,97.05808323991675,64.46391085206352,75.98806457464593,-1.8773369535804552,1.8625545385118754,65.49704227437033,75.5288860471535,64.40544411224224,54.86717644311536,37.30280022986214,0,6.188558298867245,11.043427952034452,13.66917951950633,73.05760487772486,81.20758795418163,56.76264807100119,73.44219874267473,76.60807052182568,35.33564102577304,Low
V00031,83.08670437225466,14.661052821983278,1.0373739937878197,75.4993008250923,93.85068074045375,4.3005185326617115,1336.9523418650238,4.2120572347721,1.4620266494942513,94.65952321810748,79.19902818799888,60.58806822177526,-6.927247533112457,1.818092527347147,75.55797210792365,70.6254963623632,65.77690592773766,75.87352212611344,11.89940546472548,0,6.65380655745953,7.619509804483711,2.748839568884173,91.60721543951995,73.23891221290174,71.57446927115332,57.429909379664686,55.79539370025731,59.74217065161189,Medium
V00032,66.47991670011707,19.71435997344574,7.894100962795214,92.11376393031809,77.69995098753324,5.586295413044733,362.8166005826307,0.8419920980738419,2.5603012657843314,96.33623401520981,62.339275953061275,85.95785964161036,-6.786916222806385,1.329077110492764,41.86230048352543,56.197641481804695,60.66692955604862,30.649532991908707,48.36056989475621,1,3.000205449775458,2.4346365746198115,13.99329980245084,83.1773286532985,53.5166232235894,76.42153332696319,53.35276383874904,70.3733869461964,42.617771100023006,Medium
V00033,62.47196053344062,20.41716493115445,7.1448282250307,42.2698361056042,92.38147769536407,5.045098311673949,1948.4348151548988,3.0260976275459317,0.44581375201275913,68.50340796022937,89.61404885374176,91.85455794184819,-7.032105530252711,2.174358558501784,75.55489059593936,57.099249186711376,51.85178766436616,69.62241262503073,37.56069307007412,0,6.217196042585897,13.769849540673828,5.627804527382141,92.50733274991944,52.674535381533346,82.15883083962458,57.51919657311728,76.15990499748847,71.49666714955589,High
V00034,96.05765041562665,21.212830333716994,7.2657435801106445,90.53690707357075,84.25580855462599,7.533141901899156,1338.3150759418465,2.300553467017102,1.8649299886549386,81.10520063418834,79.75527797495391,85.66224569143125,0.43328275473833777,0.27973450246873904,38.33937166748207,24.80555915138296,34.12920363903536,28.839476650336564,18.704628328323412,0,4.007877389397023,10.560492977741234,4.65525612906789,81.04618145292929,86.07402795620746,92.4564301328468,54.147475307418716,66.01751570394302,60.07393941611634,Medium
V00035,96.69401725683326,11.657617267693414,5.614711759356103,73.49949102615574,76.76108135385063,6.364871398555786,1974.6119376591605,4.129036554629307,1.8190039078445057,70.45313671094638,89.1625276983558,72.17866144390038,3.483721734794166,2.5561999679582903,89.32161724139239,52.19808452460454,31.337016914154855,75.17605260018493,24.624350920359092,1,9.006931096841555,10.994851390468598,2.362133182770873,72.4442274776743,77.78517845691007,53.87502401048924,77.7588177622166,91.71680233077888,72.55571756798385,High
V00036,90.71909922842552,16.354222906076274,3.413508500581756,84.40228654229787,94.50552118635807,4.456614735795442,810.0081622615448,0.7476090600709998,1.3906007939466904,84.8117331758445,67.79258160130044,87.57900192937385,1.814413692216533,1.174302642802315,47.10202698495681,48.46469003241929,57.57208428471165,61.59537149851237,22.141823907060225,0,5.894669553604192,11.746044193651484,10.851159394163428,67.79275446705444,52.0100236870575,80.2765786239336,79.48411098297538,54.1295163398598,35.66995540379145,Low
V00037,71.57532322858809,21.57827299657327,7.255540543633366,61.11312243888527,88.91113368567872,1.71746153338806,1948.1692901427161,1.3870793824011596,2.52336899598746,72.68039071784152,51.529331418110374,58.45814920230843,9.555343709066971,2.4204631948095887,80.24010088224895,33.39029254383161,42.17656001770809,26.55088282411625,17.32589325554094,0,4.624062175628762,8.17221584256485,15.542399401067232,88.88148439139887,62.96023965063285,83.9726702693585,94.93541383765321,69.00353781127467,65.12116960510285,Medium
V00038,63.711540332242585,29.336015021943265,3.0406184970583463,65.95136361606876,80.65827630872576,3.6069938512179185,462.0120459115225,2.7013777980018325,2.8400921717399394,90.43082245117603,75.92629835097962,55.103614701751795,-7.482508554846962,1.054166576438986,41.427949673349204,45.39350669739192,86.3093307200916,32.14548876177107,36.132482019927224,1,6.582945198904951,10.994028481715887,12.718473077986493,75.71492200597542,61.64327692091367,79.90297290670121,94.62822435489608,90.3576375254411,48.65881023388151,Medium
V00039,86.00085500746196,24.00788502939315,4.93898080339542,87.78679134906402,96.47234818398402,5.547057953555819,273.2505902246512,1.2094144832652214,1.50294041335811,86.25208582143904,65.26370762264176,69.71986041303381,9.729488126055102,0.7261381078692541,87.03856682623541,75.04004864197606,68.4250210638745,75.6153031581461,31.79722329536377,1,5.560025588264986,3.963316136264589,17.58391171277426,82.78168084059274,75.2557800110286,88.47541685233827,69.88188734687115,57.95353397645822,39.2645833513972,Low
V00040,76.72579476210485,28.297282656067072,1.6981168064071768,62.81663833954027,76.08619953289323,6.703697398688679,259.3713088182846,3.617218142124342,1.477211742795519,83.86295161147987,70.1684769165059,58.16905101853732,-0.6665213222421613,1.2905705246376429,79.5976071127327,10.371396465402054,65.13048706303285,50.453986398629084,31.607382704551608,1,6.22031066315202,7.56278677451528,11.6141205287569,85.96755922207194,60.85961025551643,73.41018999081379,60.320466187215544,78.2637554798919,53.118564787321844,Medium
V00041,64.6374529241016,24.768665282911893,7.453689410929251,69.40627617119968,79.8436705967463,7.677889795379099,1036.7666670786089,4.193452495129092,1.6057784430780853,92.23249621285589,80.6499596265237,61.66222502514442,-5.627344244457246,2.4326274683730507,51.56335563282205,39.19868649583227,54.393111141696,47.209448101355555,25.0916900786979,0,8.08025700823175,10.682699913366204,2.1617211597207096,68.62140759366551,85.76106069420956,86.81440493326747,72.07648132960927,76.15388351575007,77.21434879508764,High
V00042,78.81672258422827,21.01777331563281,1.9853932043984934,41.11072076963831,93.04912626734067,4.843622129103341,349.40755546147057,3.6703395213243954,2.2247472863325726,81.50901001755332,81.52991001818923,76.33025414065695,8.865616520115143,2.1698504987993226,55.288303565691265,33.35471045396071,49.77151556058644,23.496316502714023,36.18559201122045,0,6.564602874878251,12.269046474985725,17.385101638194723,94.1659087075401,60.71444828200044,53.13302883564598,90.39448372255643,90.70095568713754,37.61096362328982,Low
V00043,61.3067638023783,12.22451412099958,2.574277640112851,48.72289032109232,92.02507032743733,4.21535493843546,1121.902191501683,2.4812767113799206,2.0705688139570944,73.90510743140759,51.240038668961695,68.1756401202684,-0.6277337971081476,1.3228873652247213,30.230279611378567,77.28617471938868,40.78847795342945,25.042387484812075,42.85138025186465,0,9.404677635279356,14.552799305713869,18.538407062542387,68.24449409704913,70.29136555059506,78.6522309176651,80.68476108981851,89.82898183220792,60.72705625204865,Medium
V00044,94.55417527899371,22.667084341635288,4.9069391068975055,75.29275793861399,81.94252064938748,0.1415353849691865,789.5009063160209,4.452744498136908,0.8239378577792837,85.48328139440291,84.61862027778261,88.96452258246984,-3.053060895789592,2.826032428350662,45.08593465877795,78.17259618999852,33.6085850944275,61.49891544971468,46.690106303189886,1,4.797780289767445,13.050632684216474,17.719072182404744,86.51603625323416,68.99258312028363,92.3389652876556,77.85707283791713,91.15840665021267,12.033776685749963,Low
V00045,69.83363930080064,21.714350451117955,6.348651001490871,79.43372955851325,76.4885970084668,0.5767925532014395,804.132186453408,1.1195875927397376,0.37890697607816126,96.5830668625276,72.20835117302354,60.15255554638075,-5.723797923640868,1.3445733203824481,47.35778735711709,50.99623749452381,68.06985853235467,66.61603248731356,23.18954024645813,0,5.28245220071522,1.5814424649846521,5.4229640245312805,65.30422096844468,53.218358290414194,70.47349766355072,81.30659160406063,76.13619087739019,36.26475743629772,Low
V00046,85.17584680545131,21.254321750059862,5.335459141554093,72.04305152314747,95.59387373339865,1.2488399810992021,1344.0961937813056,1.67152362754554,2.85791156348701,84.83825899035878,75.05144479960475,94.85558145347238,-4.642490977683957,1.1821076392213574,57.16432193759571,48.50048779084665,76.75202706747237,72.02039060198481,53.67060373391236,0,8.44282043567189,3.4746711421558265,19.829850940256122,94.10745520965463,67.53157504834896,55.47671779286451,56.871257350210094,58.04584016164373,30.161930589479823,Low
V00047,71.84502089139761,18.775289095741297,2.6249373896010932,47.88205199515859,82.52874331367767,0.4380794495170246,493.5764110729163,2.702928583635365,0.9309953272543718,85.77744181830121,63.409738333543366,66.17270371668774,9.584390204544388,0.6052129506715374,38.34298883971,73.22487477673673,81.46575998566829,50.16859306823455,11.621744273768737,1,8.483716113975925,10.512168953501405,19.303575816280546,68.80199406641304,68.36461978238314,66.3653648809593,67.15745080868916,56.15527330124385,25.99028274548366,Low
V00048,79.76258480475681,19.63044528776406,1.0066012976924323,64.49729857178092,79.69712195827836,3.2069059104394118,1579.796066611516,0.7760236949566339,1.9880707171336567,95.84677248156892,68.93752037002614,73.19312827966579,-3.920531201904513,0.3967802080866406,58.72601328733496,10.457973163522322,73.458469887121,39.714416012922655,55.0264139979615,1,9.836151251085003,2.1492136511018547,17.414771118154043,78.03909208317862,56.55187032193663,88.26609896901371,58.65606670258987,84.66912360055986,55.56209355180424,Medium
V00049,80.77499061504463,15.357735596598289,6.300054062152075,59.53021214997544,87.38548373666345,2.6950283611109773,1247.6556556015425,0.9305860170494628,2.5196264076824226,82.00407831015558,81.96688102906992,55.95494494139221,9.5561184751921,1.1797267307841528,70.10810912515512,49.35964220456205,83.81705291389193,57.53135773642568,26.978056047924582,0,7.398749103070158,14.934606090185607,12.463754156748829,72.9109872280365,89.82584666901414,55.723192251509055,92.71656135098726,68.86754933466742,52.904756214335094,Medium
V00050,67.02446930997003,19.42487923813067,7.896451281377656,67.26137392192986,96.84545278277874,5.098833262947143,1846.9003319255196,2.2884951727506744,1.0407749015321215,97.87979623658815,84.95212113249164,76.0684555735763,-3.395700267758257,0.45760612136175544,52.27693788859911,11.724268582511524,88.96839068798474,57.132806823349114,32.20005174151564,0,7.0168356102797365,7.596387755750694,5.566642677079059,91.63832014755366,66.80414915305823,73.72729655306506,58.756296840412226,61.15578042339247,74.26720806579593,High
V00051,96.84421585505322,12.346229924926522,6.669391842142633,87.8680969004752,76.04511786824101,4.285320863467222,856.7131767815421,4.747488335305493,1.9792135582394004,70.26884743659149,67.41977815255902,93.2578202495703,-5.371630688228761,1.4953778820885097,43.931716533931564,77.77135899219584,87.70007807483336,22.079983898256984,44.84267981663551,0,7.121935224568927,10.61018990177009,5.486859130788077,78.26968550798986,88.167492269976,88.57510168504862,58.17348228873787,80.05825053430979,30.97578341715775,Low
V00052,89.45504728772235,25.71383674192829,4.221446327096308,82.67237912622585,93.37929811274131,4.767766075102878,1968.886985720826,4.587861619746501,0.5021206752178298,82.72231481940656,81.10028896930986,83.72290000446552,-6.332716341963054,2.6080267224020837,62.86298921723368,32.41116901389121,65.53381700655254,76.32816806388593,46.627083622644435,1,5.529260846939235,1.6692953691006431,11.338826016178984,83.51886260215731,76.2002823873309,85.38146444104382,90.78478939789676,84.87131730145782,62.87883691141617,Medium
V00053,95.70095977943919,12.08709300337157,7.3263708297937455,44.61942257640374,88.73935747052901,3.775817623501233,1236.4897640852419,2.59688686225285,2.91580804425185,72.02572775347458,61.611957575979716,60.982455206728325,-1.7629098945200603,1.5331266275452362,31.74023417761662,46.45609112869712,43.45200019510179,58.553616388058096,35.26927944816526,1,5.694711459431607,7.026158269100441,18.065720674871503,67.68536690992906,50.43784474861564,73.05589580781543,92.71150514320436,90.91020843050634,49.832540013019496,Medium
V00054,94.00343931625065,9.869258377568261,3.86893371182845,88.96700587760104,85.2107787972436,2.221897188434057,1952.1235211375608,1.1397134502982853,0.36284317014175244,79.95977015524285,87.44101993298818,69.91752698753282,-5.263871029299456,1.54562673916044,50.45024704658688,39.229795321808695,36.3813259484597,20.388114237983796,66.2739368429981,1,4.958975141966136,4.354404715408667,8.891963507392546,93.107263977743,80.71350697611348,78.09415329391604,82.04744388826056,51.96560968207494,53.86393531209587,Medium
V00055,82.72019919482123,17.597412579857462,4.674538589704273,65.94719331324029,92.85793065852144,7.622602519571816,248.7091772848076,1.3014844518129602,1.4268890867547335,70.62893901355835,77.44164075083144,69.14449913130713,3.9387592765410613,0.9096337387063822,61.655414574480844,72.55368868981289,89.63549988638513,77.57805220956561,61.499525412591076,0,7.178171346141114,2.4677706902716174,10.891974138374392,72.42755916674795,68.19100670375693,62.58855736415705,94.93179183135591,54.79186469596829,50.4806473547471,Medium
V00056,95.03122093087845,22.482763669133362,4.339908371769782,80.91241796872991,98.17978618659917,0.6912732780811117,1510.3573803422983,2.198957245741073,1.703093877768065,72.34344946035161,84.88339322301027,54.40764954166295,-5.204565292720432,0.6656276126555105,50.15056897191134,79.98725609108907,48.503413886133494,77.15905718852034,23.50219352750714,0,8.881690014238508,10.416380480224813,9.545516331050843,63.49759905751776,82.93526496571971,91.98819319621174,52.26777805050361,80.58589400023922,43.284034487916024,Medium
